V(VSD)  V(VGS)  V(VSD)  I(ISD)  V(VSD)  I(VSDM)
 0.00000000e+00  6.00000000e-01  0.00000000e+00  1.18683772e-33  0.00000000e+00 -1.18683772e-33 
 1.00000000e-01  6.00000000e-01  1.00000000e-01 -1.14119245e-13  1.00000000e-01  1.14119245e-13 
 2.00000000e-01  6.00000000e-01  2.00000000e-01 -4.55691908e-13  2.00000000e-01  4.55691908e-13 
 3.00000000e-01  6.00000000e-01  3.00000000e-01 -4.73067191e-12  3.00000000e-01  4.73067191e-12 
 4.00000000e-01  6.00000000e-01  4.00000000e-01 -7.94740106e-11  4.00000000e-01  7.94740106e-11 
 5.00000000e-01  6.00000000e-01  5.00000000e-01 -1.48896770e-09  5.00000000e-01  1.48896770e-09 
 6.00000000e-01  6.00000000e-01  6.00000000e-01 -2.66375865e-08  6.00000000e-01  2.66375865e-08 
 7.00000000e-01  6.00000000e-01  7.00000000e-01 -4.41544013e-07  7.00000000e-01  4.41544013e-07 
 8.00000000e-01  6.00000000e-01  8.00000000e-01 -6.38273662e-06  8.00000000e-01  6.38273662e-06 
 9.00000000e-01  6.00000000e-01  9.00000000e-01 -4.98008654e-05  9.00000000e-01  4.98008654e-05 
 1.00000000e+00  6.00000000e-01  1.00000000e+00 -1.54506771e-04  1.00000000e+00  1.54506771e-04 
 1.10000000e+00  6.00000000e-01  1.10000000e+00 -2.91004570e-04  1.10000000e+00  2.91004570e-04 
 1.20000000e+00  6.00000000e-01  1.20000000e+00 -4.41166966e-04  1.20000000e+00  4.41166966e-04 
 1.30000000e+00  6.00000000e-01  1.30000000e+00 -5.98313113e-04  1.30000000e+00  5.98313113e-04 
 1.40000000e+00  6.00000000e-01  1.40000000e+00 -7.59590747e-04  1.40000000e+00  7.59590747e-04 
 1.50000000e+00  6.00000000e-01  1.50000000e+00 -9.23565629e-04  1.50000000e+00  9.23565629e-04 
 1.60000000e+00  6.00000000e-01  1.60000000e+00 -1.08943469e-03  1.60000000e+00  1.08943469e-03 
 1.70000000e+00  6.00000000e-01  1.70000000e+00 -1.25669615e-03  1.70000000e+00  1.25669615e-03 
 1.80000000e+00  6.00000000e-01  1.80000000e+00 -1.42502540e-03  1.80000000e+00  1.42502540e-03 
