V(VSD)  V(VG)  V(VSD)  I(ID)  V(VSD)  I(VSDM)
 0.00000000e+00  5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-02  5.00000000e-01  1.00000000e-02 -4.49205639e-07  1.00000000e-02  4.49205639e-07 
 2.00000000e-02  5.00000000e-01  2.00000000e-02 -8.88130018e-07  2.00000000e-02  8.88130018e-07 
 3.00000000e-02  5.00000000e-01  3.00000000e-02 -1.31678582e-06  3.00000000e-02  1.31678582e-06 
 4.00000000e-02  5.00000000e-01  4.00000000e-02 -1.73518591e-06  4.00000000e-02  1.73518591e-06 
 5.00000000e-02  5.00000000e-01  5.00000000e-02 -2.14334338e-06  5.00000000e-02  2.14334338e-06 
 6.00000000e-02  5.00000000e-01  6.00000000e-02 -2.54127155e-06  6.00000000e-02  2.54127155e-06 
 7.00000000e-02  5.00000000e-01  7.00000000e-02 -2.92898403e-06  7.00000000e-02  2.92898403e-06 
 8.00000000e-02  5.00000000e-01  8.00000000e-02 -3.30649475e-06  8.00000000e-02  3.30649475e-06 
 9.00000000e-02  5.00000000e-01  9.00000000e-02 -3.67381801e-06  9.00000000e-02  3.67381801e-06 
 1.00000000e-01  5.00000000e-01  1.00000000e-01 -4.03096858e-06  1.00000000e-01  4.03096858e-06 
 1.10000000e-01  5.00000000e-01  1.10000000e-01 -4.37796171e-06  1.10000000e-01  4.37796171e-06 
 1.20000000e-01  5.00000000e-01  1.20000000e-01 -4.71481325e-06  1.20000000e-01  4.71481325e-06 
 1.30000000e-01  5.00000000e-01  1.30000000e-01 -5.04153974e-06  1.30000000e-01  5.04153974e-06 
 1.40000000e-01  5.00000000e-01  1.40000000e-01 -5.35815854e-06  1.40000000e-01  5.35815854e-06 
 1.50000000e-01  5.00000000e-01  1.50000000e-01 -5.66468796e-06  1.50000000e-01  5.66468796e-06 
 1.60000000e-01  5.00000000e-01  1.60000000e-01 -5.96114745e-06  1.60000000e-01  5.96114745e-06 
 1.70000000e-01  5.00000000e-01  1.70000000e-01 -6.24755778e-06  1.70000000e-01  6.24755778e-06 
 1.80000000e-01  5.00000000e-01  1.80000000e-01 -6.52394129e-06  1.80000000e-01  6.52394129e-06 
 1.90000000e-01  5.00000000e-01  1.90000000e-01 -6.79032223e-06  1.90000000e-01  6.79032223e-06 
 2.00000000e-01  5.00000000e-01  2.00000000e-01 -7.04672706e-06  2.00000000e-01  7.04672706e-06 
 2.10000000e-01  5.00000000e-01  2.10000000e-01 -7.29318495e-06  2.10000000e-01  7.29318495e-06 
 2.20000000e-01  5.00000000e-01  2.20000000e-01 -7.52972828e-06  2.20000000e-01  7.52972828e-06 
 2.30000000e-01  5.00000000e-01  2.30000000e-01 -7.75639332e-06  2.30000000e-01  7.75639332e-06 
 2.40000000e-01  5.00000000e-01  2.40000000e-01 -7.97322104e-06  2.40000000e-01  7.97322104e-06 
 2.50000000e-01  5.00000000e-01  2.50000000e-01 -8.18025804e-06  2.50000000e-01  8.18025804e-06 
 2.60000000e-01  5.00000000e-01  2.60000000e-01 -8.37755784e-06  2.60000000e-01  8.37755784e-06 
 2.70000000e-01  5.00000000e-01  2.70000000e-01 -8.56518227e-06  2.70000000e-01  8.56518227e-06 
 2.80000000e-01  5.00000000e-01  2.80000000e-01 -8.74320330e-06  2.80000000e-01  8.74320330e-06 
 2.90000000e-01  5.00000000e-01  2.90000000e-01 -8.91170516e-06  2.90000000e-01  8.91170516e-06 
 3.00000000e-01  5.00000000e-01  3.00000000e-01 -9.07078695e-06  3.00000000e-01  9.07078695e-06 
 3.10000000e-01  5.00000000e-01  3.10000000e-01 -9.22056570e-06  3.10000000e-01  9.22056570e-06 
 3.20000000e-01  5.00000000e-01  3.20000000e-01 -9.36117993e-06  3.20000000e-01  9.36117993e-06 
 3.30000000e-01  5.00000000e-01  3.30000000e-01 -9.49279369e-06  3.30000000e-01  9.49279369e-06 
 3.40000000e-01  5.00000000e-01  3.40000000e-01 -9.61560103e-06  3.40000000e-01  9.61560103e-06 
 3.50000000e-01  5.00000000e-01  3.50000000e-01 -9.72983067e-06  3.50000000e-01  9.72983067e-06 
 3.60000000e-01  5.00000000e-01  3.60000000e-01 -9.83575054e-06  3.60000000e-01  9.83575054e-06 
 3.70000000e-01  5.00000000e-01  3.70000000e-01 -9.93367175e-06  3.70000000e-01  9.93367175e-06 
 3.80000000e-01  5.00000000e-01  3.80000000e-01 -1.00239511e-05  3.80000000e-01  1.00239511e-05 
