V(VDS)  V(VGS)  V(VDS)  I(IDS)  V(VDS)  I(VDSM)
 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.72036067e-32  0.00000000e+00  4.72036067e-32 
 1.00000000e-01  1.00000000e-01  1.00000000e-01 -1.24282528e-05  1.00000000e-01  1.24282528e-05 
 2.00000000e-01  2.00000000e-01  2.00000000e-01 -2.21241973e-05  2.00000000e-01  2.21241973e-05 
 3.00000000e-01  3.00000000e-01  3.00000000e-01 -2.92180017e-05  3.00000000e-01  2.92180017e-05 
 4.00000000e-01  4.00000000e-01  4.00000000e-01 -3.38397911e-05  4.00000000e-01  3.38397911e-05 
 5.00000000e-01  5.00000000e-01  5.00000000e-01 -3.62978729e-05  5.00000000e-01  3.62978729e-05 
 6.00000000e-01  6.00000000e-01  6.00000000e-01 -3.74693370e-05  6.00000000e-01  3.74693370e-05 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -3.81355103e-05  7.00000000e-01  3.81355103e-05 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -3.85942023e-05  8.00000000e-01  3.85942023e-05 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -3.89482547e-05  9.00000000e-01  3.89482547e-05 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -3.92407252e-05  1.00000000e+00  3.92407252e-05 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -3.94930149e-05  1.10000000e+00  3.94930149e-05 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -3.97171517e-05  1.20000000e+00  3.97171517e-05 
 1.30000000e+00  1.30000000e+00  1.30000000e+00 -3.99205216e-05  1.30000000e+00  3.99205216e-05 
 1.40000000e+00  1.40000000e+00  1.40000000e+00 -4.01079741e-05  1.40000000e+00  4.01079741e-05 
 1.50000000e+00  1.50000000e+00  1.50000000e+00 -4.02828724e-05  1.50000000e+00  4.02828724e-05 
 1.60000000e+00  1.60000000e+00  1.60000000e+00 -4.04476745e-05  1.60000000e+00  4.04476745e-05 
 1.70000000e+00  1.70000000e+00  1.70000000e+00 -4.06042845e-05  1.70000000e+00  4.06042845e-05 
 1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.07542821e-05  1.80000000e+00  4.07542821e-05 
